2026-01-23 09:16:11,173 | INFO     | __main__ | ======================================================================
2026-01-23 09:16:11,173 | INFO     | __main__ | UNSW-NB15 CLASS IMBALANCE STUDY (OPTIMIZED)
2026-01-23 09:16:11,174 | INFO     | __main__ | ======================================================================
2026-01-23 09:16:11,174 | INFO     | __main__ | Started at: 2026-01-23T09:16:11.174078
2026-01-23 09:16:11,174 | INFO     | __main__ | 
==================================================
2026-01-23 09:16:11,174 | INFO     | __main__ | PHASE 1: DATA PREPROCESSING
2026-01-23 09:16:11,174 | INFO     | __main__ | ==================================================
2026-01-23 09:16:11,174 | INFO     | src.data.loader | Dataset files validated successfully
2026-01-23 09:16:11,175 | INFO     | src.data.loader | Loading training data from dataset/UNSW_NB15_training-set.csv
2026-01-23 09:16:11,779 | INFO     | src.data.loader | Loaded 175,341 training samples with 45 columns
2026-01-23 09:16:11,779 | INFO     | src.data.loader | Training Set schema validated successfully (all required columns present).
2026-01-23 09:16:11,779 | INFO     | src.data.loader | Loading test data from dataset/UNSW_NB15_testing-set.csv
2026-01-23 09:16:12,023 | INFO     | src.data.loader | Loaded 82,332 test samples with 45 columns
2026-01-23 09:16:12,023 | INFO     | src.data.loader | Test Set schema validated successfully (all required columns present).
2026-01-23 09:16:12,023 | INFO     | src.data.preprocessing | ============================================================
2026-01-23 09:16:12,023 | INFO     | src.data.preprocessing | Starting preprocessing pipeline
2026-01-23 09:16:12,024 | INFO     | src.data.preprocessing | ============================================================
2026-01-23 09:16:12,024 | INFO     | src.data.preprocessing | Identified 39 numerical features
2026-01-23 09:16:12,024 | INFO     | src.data.preprocessing | Identified 3 categorical features
2026-01-23 09:16:12,024 | INFO     | src.data.preprocessing | Creating 80%/20% train/val split
2026-01-23 09:16:12,216 | INFO     | src.data.preprocessing | Training samples: 140,272
2026-01-23 09:16:12,216 | INFO     | src.data.preprocessing | Validation samples: 35,069
2026-01-23 09:16:12,216 | INFO     | src.data.preprocessing | Test samples: 82,332
2026-01-23 09:16:12,259 | INFO     | src.data.preprocessing | Label mapping: {'Analysis': 0, 'Backdoor': 1, 'DoS': 2, 'Exploits': 3, 'Fuzzers': 4, 'Generic': 5, 'Normal': 6, 'Reconnaissance': 7, 'Shellcode': 8, 'Worms': 9}
2026-01-23 09:16:12,311 | INFO     | src.data.preprocessing | Fitting preprocessor on training data...
2026-01-23 09:16:13,505 | INFO     | src.data.preprocessing | Transforming validation and test data...
2026-01-23 09:16:13,903 | INFO     | src.data.preprocessing | Extracted 194 feature names
2026-01-23 09:16:13,903 | INFO     | src.data.preprocessing | ----------------------------------------
2026-01-23 09:16:13,903 | INFO     | src.data.preprocessing | Preprocessing complete!
2026-01-23 09:16:13,903 | INFO     | src.data.preprocessing | X_train shape: (140272, 194)
2026-01-23 09:16:13,903 | INFO     | src.data.preprocessing | X_val shape: (35069, 194)
2026-01-23 09:16:13,903 | INFO     | src.data.preprocessing | X_test shape: (82332, 194)
2026-01-23 09:16:13,903 | INFO     | src.data.preprocessing | Total features: 194
2026-01-23 09:16:13,940 | INFO     | src.data.preprocessing | [OK] Data leakage validation passed
2026-01-23 09:16:13,946 | INFO     | src.data.preprocessing | Saved preprocessing metadata to results/processed/preprocessing_metadata.json
2026-01-23 09:16:13,946 | INFO     | __main__ | 
==================================================
2026-01-23 09:16:13,946 | INFO     | __main__ | PHASE 2: RUNNING EXPERIMENTS
2026-01-23 09:16:13,946 | INFO     | __main__ | ==================================================
2026-01-23 09:16:13,946 | INFO     | __main__ | Skipping binary_lr_s0_s42 (found existing metrics)
2026-01-23 09:16:13,947 | INFO     | __main__ | Skipping binary_lr_s0_s43 (found existing metrics)
2026-01-23 09:16:13,947 | INFO     | __main__ | Skipping binary_lr_s0_s44 (found existing metrics)
